date,state,district,pincode,age_0_5,age_5_17,age_18_greater
01-11-2025,Tamil Nadu,Vellore,632004,1,1,0
01-11-2025,Tamil Nadu,Vellore,632007,1,0,0
01-11-2025,Tamil Nadu,Vellore,632009,1,0,0
01-11-2025,Tamil Nadu,Vellore,632501,3,0,0
01-11-2025,Tamil Nadu,Vellore,632502,0,1,0
01-11-2025,Tamil Nadu,Vellore,635809,1,0,0
01-11-2025,Tamil Nadu,Vellore,635810,2,3,0
01-11-2025,Tamil Nadu,Vellore,635814,0,1,0
01-11-2025,Tamil Nadu,Vellore,635851,2,0,0
02-11-2025,Tamil Nadu,Vellore,631001,0,1,0
02-11-2025,Tamil Nadu,Vellore,631002,5,0,0
02-11-2025,Tamil Nadu,Vellore,631051,4,0,0
02-11-2025,Tamil Nadu,Vellore,632001,6,0,0
02-11-2025,Tamil Nadu,Vellore,632007,1,0,0
02-11-2025,Tamil Nadu,Vellore,632011,1,0,0
02-11-2025,Tamil Nadu,Vellore,632013,3,1,0
02-11-2025,Tamil Nadu,Vellore,632055,2,0,0
02-11-2025,Tamil Nadu,Vellore,632102,3,0,0
02-11-2025,Tamil Nadu,Vellore,632103,1,0,0
02-11-2025,Tamil Nadu,Vellore,632209,2,0,0
02-11-2025,Tamil Nadu,Vellore,632405,2,0,0
02-11-2025,Tamil Nadu,Vellore,632510,3,0,0
02-11-2025,Tamil Nadu,Vellore,632517,2,0,0
02-11-2025,Tamil Nadu,Vellore,632601,4,0,0
02-11-2025,Tamil Nadu,Vellore,635602,1,0,0
02-11-2025,Tamil Nadu,Vellore,635806,2,0,0
02-11-2025,Tamil Nadu,Vellore,635901,1,0,0
11-11-2025,Tamil Nadu,Vellore,631002,2,1,0
11-11-2025,Tamil Nadu,Vellore,631051,3,3,0
11-11-2025,Tamil Nadu,Vellore,631052,2,0,0
11-11-2025,Tamil Nadu,Vellore,631151,1,0,0
11-11-2025,Tamil Nadu,Vellore,632009,1,0,0
11-11-2025,Tamil Nadu,Vellore,632057,1,0,0
11-11-2025,Tamil Nadu,Vellore,632107,1,0,0
11-11-2025,Tamil Nadu,Vellore,632406,1,0,0
11-11-2025,Tamil Nadu,Vellore,632501,4,0,0
11-11-2025,Tamil Nadu,Vellore,632508,0,1,0
11-11-2025,Tamil Nadu,Vellore,632520,1,0,0
11-11-2025,Tamil Nadu,Vellore,635602,0,1,0
11-11-2025,Tamil Nadu,Vellore,635701,0,1,0
11-11-2025,Tamil Nadu,Vellore,635702,0,1,0
11-11-2025,Tamil Nadu,Vellore,635805,1,2,0
11-11-2025,Tamil Nadu,Vellore,635806,1,0,0
11-11-2025,Tamil Nadu,Vellore,635815,0,1,0
12-11-2025,Tamil Nadu,Vellore,631003,4,2,0
12-11-2025,Tamil Nadu,Vellore,631101,0,1,0
12-11-2025,Tamil Nadu,Vellore,632002,1,0,0
12-11-2025,Tamil Nadu,Vellore,632010,1,0,0
12-11-2025,Tamil Nadu,Vellore,632011,2,0,0
12-11-2025,Tamil Nadu,Vellore,632013,1,0,0
12-11-2025,Tamil Nadu,Vellore,632405,1,0,0
12-11-2025,Tamil Nadu,Vellore,632510,1,0,0
12-11-2025,Tamil Nadu,Vellore,632512,2,0,0
12-11-2025,Tamil Nadu,Vellore,632520,0,1,0
12-11-2025,Tamil Nadu,Vellore,635652,2,0,0
12-11-2025,Tamil Nadu,Vellore,635701,0,1,0
12-11-2025,Tamil Nadu,Vellore,635702,1,0,0
12-11-2025,Tamil Nadu,Vellore,635801,1,2,0
12-11-2025,Tamil Nadu,Vellore,635811,2,0,0
10-11-2025,Tamil Nadu,Vellore,631002,4,0,0
10-11-2025,Tamil Nadu,Vellore,631003,3,1,0
10-11-2025,Tamil Nadu,Vellore,632104,1,0,0
10-11-2025,Tamil Nadu,Vellore,632202,0,1,0
10-11-2025,Tamil Nadu,Vellore,632404,1,0,0
10-11-2025,Tamil Nadu,Vellore,632507,1,0,0
10-11-2025,Tamil Nadu,Vellore,635601,4,0,0
10-11-2025,Tamil Nadu,Vellore,635810,3,1,0
10-11-2025,Tamil Nadu,Vellore,635901,1,0,0
16-11-2025,Tamil Nadu,Vellore,631002,1,0,0
16-11-2025,Tamil Nadu,Vellore,632006,5,0,0
16-11-2025,Tamil Nadu,Vellore,632102,1,0,0
16-11-2025,Tamil Nadu,Vellore,632503,2,0,0
16-11-2025,Tamil Nadu,Vellore,632504,1,0,0
16-11-2025,Tamil Nadu,Vellore,632508,1,0,0
16-11-2025,Tamil Nadu,Vellore,632515,2,0,0
16-11-2025,Tamil Nadu,Vellore,632520,1,0,0
16-11-2025,Tamil Nadu,Vellore,632601,1,2,0
16-11-2025,Tamil Nadu,Vellore,635710,0,1,0
16-11-2025,Tamil Nadu,Vellore,635851,7,0,0
15-11-2025,Tamil Nadu,Vellore,632009,3,0,0
15-11-2025,Tamil Nadu,Vellore,632209,2,0,0
15-11-2025,Tamil Nadu,Vellore,632503,7,0,0
15-11-2025,Tamil Nadu,Vellore,632504,1,0,0
15-11-2025,Tamil Nadu,Vellore,632509,2,1,0
15-11-2025,Tamil Nadu,Vellore,632513,2,0,0
15-11-2025,Tamil Nadu,Vellore,632516,0,1,0
15-11-2025,Tamil Nadu,Vellore,635702,6,0,0
15-11-2025,Tamil Nadu,Vellore,635710,2,0,0
15-11-2025,Tamil Nadu,Vellore,635806,2,0,0
15-11-2025,Tamil Nadu,Vellore,635810,11,0,0
15-11-2025,Tamil Nadu,Vellore,635852,1,0,0
03-11-2025,Tamil Nadu,Vellore,631052,1,0,0
03-11-2025,Tamil Nadu,Vellore,632006,3,0,0
03-11-2025,Tamil Nadu,Vellore,632007,2,0,0
03-11-2025,Tamil Nadu,Vellore,632009,3,0,0
03-11-2025,Tamil Nadu,Vellore,632102,1,0,0
03-11-2025,Tamil Nadu,Vellore,632209,1,0,0
03-11-2025,Tamil Nadu,Vellore,632503,6,2,0
03-11-2025,Tamil Nadu,Vellore,632506,3,0,0
03-11-2025,Tamil Nadu,Vellore,632509,3,3,0
03-11-2025,Tamil Nadu,Vellore,632519,4,0,0
03-11-2025,Tamil Nadu,Vellore,632601,4,0,0
03-11-2025,Tamil Nadu,Vellore,635652,1,1,0
03-11-2025,Tamil Nadu,Vellore,635653,3,0,0
03-11-2025,Tamil Nadu,Vellore,635710,0,1,0
03-11-2025,Tamil Nadu,Vellore,635801,2,2,0
03-11-2025,Tamil Nadu,Vellore,635811,2,2,0
03-11-2025,Tamil Nadu,Vellore,635812,4,0,0
03-11-2025,Tamil Nadu,Vellore,635901,2,0,0
05-11-2025,Tamil Nadu,Vellore,631004,1,0,0
05-11-2025,Tamil Nadu,Vellore,631052,2,0,0
05-11-2025,Tamil Nadu,Vellore,632002,5,3,0
05-11-2025,Tamil Nadu,Vellore,632113,2,0,0
05-11-2025,Tamil Nadu,Vellore,632114,1,0,0
05-11-2025,Tamil Nadu,Vellore,632202,1,1,0
05-11-2025,Tamil Nadu,Vellore,632501,2,0,0
05-11-2025,Tamil Nadu,Vellore,632504,2,1,0
05-11-2025,Tamil Nadu,Vellore,632512,5,1,0
05-11-2025,Tamil Nadu,Vellore,632513,3,0,0
05-11-2025,Tamil Nadu,Vellore,632601,2,0,0
05-11-2025,Tamil Nadu,Vellore,632602,1,1,0
05-11-2025,Tamil Nadu,Vellore,635651,3,1,0
05-11-2025,Tamil Nadu,Vellore,635652,1,0,0
05-11-2025,Tamil Nadu,Vellore,635710,0,1,0
05-11-2025,Tamil Nadu,Vellore,635801,1,0,0
05-11-2025,Tamil Nadu,Vellore,635805,2,0,0
05-11-2025,Tamil Nadu,Vellore,635811,0,2,0
07-11-2025,Tamil Nadu,Vellore,632002,4,1,0
07-11-2025,Tamil Nadu,Vellore,632006,1,0,0
07-11-2025,Tamil Nadu,Vellore,632007,1,0,0
07-11-2025,Tamil Nadu,Vellore,632103,1,0,0
07-11-2025,Tamil Nadu,Vellore,632312,1,0,0
07-11-2025,Tamil Nadu,Vellore,632503,3,2,0
07-11-2025,Tamil Nadu,Vellore,632506,3,2,0
07-11-2025,Tamil Nadu,Vellore,632509,8,2,0
07-11-2025,Tamil Nadu,Vellore,632512,1,0,0
07-11-2025,Tamil Nadu,Vellore,632513,5,1,0
07-11-2025,Tamil Nadu,Vellore,632517,2,0,0
07-11-2025,Tamil Nadu,Vellore,632518,1,0,0
07-11-2025,Tamil Nadu,Vellore,632601,2,0,0
07-11-2025,Tamil Nadu,Vellore,635652,1,0,0
07-11-2025,Tamil Nadu,Vellore,635751,2,0,0
07-11-2025,Tamil Nadu,Vellore,635810,5,2,0
06-11-2025,Tamil Nadu,Vellore,631151,0,1,0
06-11-2025,Tamil Nadu,Vellore,632001,1,0,0
06-11-2025,Tamil Nadu,Vellore,632602,1,0,0
06-11-2025,Tamil Nadu,Vellore,635810,3,3,0
06-11-2025,Tamil Nadu,Vellore,635814,0,1,0
06-11-2025,Tamil Nadu,Vellore,635901,0,1,0
08-11-2025,Tamil Nadu,Vellore,631052,1,0,0
08-11-2025,Tamil Nadu,Vellore,632012,1,1,0
08-11-2025,Tamil Nadu,Vellore,632102,0,1,0
08-11-2025,Tamil Nadu,Vellore,632103,2,0,0
08-11-2025,Tamil Nadu,Vellore,632403,2,1,0
08-11-2025,Tamil Nadu,Vellore,632501,1,0,0
08-11-2025,Tamil Nadu,Vellore,632503,1,0,0
08-11-2025,Tamil Nadu,Vellore,632509,5,1,0
08-11-2025,Tamil Nadu,Vellore,632602,3,0,0
08-11-2025,Tamil Nadu,Vellore,635751,0,1,0
08-11-2025,Tamil Nadu,Vellore,635801,2,1,0
08-11-2025,Tamil Nadu,Vellore,635802,0,1,0
08-11-2025,Tamil Nadu,Vellore,635901,1,0,0
09-11-2025,Tamil Nadu,Vellore,632312,1,0,0
09-11-2025,Tamil Nadu,Vellore,632604,1,0,0
09-11-2025,Tamil Nadu,Vellore,635655,1,0,0
09-11-2025,Tamil Nadu,Vellore,635802,3,0,0
09-11-2025,Tamil Nadu,Vellore,635852,1,0,0
13-11-2025,Tamil Nadu,Vellore,631004,1,0,0
13-11-2025,Tamil Nadu,Vellore,632007,1,0,0
13-11-2025,Tamil Nadu,Vellore,632201,1,0,0
13-11-2025,Tamil Nadu,Vellore,632401,0,1,0
13-11-2025,Tamil Nadu,Vellore,632502,1,0,0
13-11-2025,Tamil Nadu,Vellore,632509,2,1,0
13-11-2025,Tamil Nadu,Vellore,632510,1,1,0
13-11-2025,Tamil Nadu,Vellore,635601,1,0,0
13-11-2025,Tamil Nadu,Vellore,635852,2,1,0
14-11-2025,Tamil Nadu,Vellore,631004,1,0,0
14-11-2025,Tamil Nadu,Vellore,632002,4,1,0
14-11-2025,Tamil Nadu,Vellore,632008,2,0,0
14-11-2025,Tamil Nadu,Vellore,632010,1,0,0
14-11-2025,Tamil Nadu,Vellore,632103,1,0,0
14-11-2025,Tamil Nadu,Vellore,632401,1,0,0
14-11-2025,Tamil Nadu,Vellore,632501,2,0,0
14-11-2025,Tamil Nadu,Vellore,632505,1,0,0
14-11-2025,Tamil Nadu,Vellore,632519,1,0,0
14-11-2025,Tamil Nadu,Vellore,632521,1,1,0
14-11-2025,Tamil Nadu,Vellore,632531,1,0,0
14-11-2025,Tamil Nadu,Vellore,632604,1,0,0
14-11-2025,Tamil Nadu,Vellore,635802,1,0,0
14-11-2025,Tamil Nadu,Vellore,635804,0,2,0
14-11-2025,Tamil Nadu,Vellore,635812,1,0,0
14-11-2025,Tamil Nadu,Vellore,635854,0,1,0
17-11-2025,Tamil Nadu,Vellore,631002,1,0,0
17-11-2025,Tamil Nadu,Vellore,631004,0,1,0
17-11-2025,Tamil Nadu,Vellore,631052,3,1,0
17-11-2025,Tamil Nadu,Vellore,632008,1,0,0
17-11-2025,Tamil Nadu,Vellore,632013,1,0,0
17-11-2025,Tamil Nadu,Vellore,632114,1,0,0
17-11-2025,Tamil Nadu,Vellore,632204,1,0,0
17-11-2025,Tamil Nadu,Vellore,632404,1,1,0
17-11-2025,Tamil Nadu,Vellore,632405,1,0,0
17-11-2025,Tamil Nadu,Vellore,632506,2,0,0
17-11-2025,Tamil Nadu,Vellore,632509,1,0,0
17-11-2025,Tamil Nadu,Vellore,632516,1,0,0
17-11-2025,Tamil Nadu,Vellore,635601,0,1,0
17-11-2025,Tamil Nadu,Vellore,635702,1,0,0
17-11-2025,Tamil Nadu,Vellore,635754,0,1,0
17-11-2025,Tamil Nadu,Vellore,635805,1,0,0
18-11-2025,Tamil Nadu,Vellore,631052,3,0,0
18-11-2025,Tamil Nadu,Vellore,632009,1,0,0
18-11-2025,Tamil Nadu,Vellore,632010,1,0,0
18-11-2025,Tamil Nadu,Vellore,632011,0,1,0
18-11-2025,Tamil Nadu,Vellore,632013,2,0,0
18-11-2025,Tamil Nadu,Vellore,632104,1,0,0
18-11-2025,Tamil Nadu,Vellore,632105,3,1,0
18-11-2025,Tamil Nadu,Vellore,632202,0,1,0
18-11-2025,Tamil Nadu,Vellore,632517,3,0,0
18-11-2025,Tamil Nadu,Vellore,635651,1,1,0
18-11-2025,Tamil Nadu,Vellore,635654,1,0,0
18-11-2025,Tamil Nadu,Vellore,635751,8,1,0
18-11-2025,Tamil Nadu,Vellore,635802,1,0,0
18-11-2025,Tamil Nadu,Vellore,635804,1,0,0
18-11-2025,Tamil Nadu,Vellore,635805,1,0,0
19-11-2025,Tamil Nadu,Vellore,631004,1,0,0
19-11-2025,Tamil Nadu,Vellore,631052,3,0,0
19-11-2025,Tamil Nadu,Vellore,631102,3,0,0
19-11-2025,Tamil Nadu,Vellore,632007,2,0,0
19-11-2025,Tamil Nadu,Vellore,632012,2,0,0
19-11-2025,Tamil Nadu,Vellore,632055,2,1,0
19-11-2025,Tamil Nadu,Vellore,632204,1,0,1
19-11-2025,Tamil Nadu,Vellore,632401,2,0,0
19-11-2025,Tamil Nadu,Vellore,632405,2,0,0
19-11-2025,Tamil Nadu,Vellore,635655,2,1,0
19-11-2025,Tamil Nadu,Vellore,635752,3,0,0
19-11-2025,Tamil Nadu,Vellore,635807,2,0,0
19-11-2025,Tamil Nadu,Vellore,635810,2,2,0
19-11-2025,Tamil Nadu,Vellore,635811,0,1,0
19-11-2025,Tamil Nadu,Vellore,635854,3,0,0
25-11-2025,Tamil Nadu,Vellore,631102,8,2,0
25-11-2025,Tamil Nadu,Vellore,632001,6,1,0
25-11-2025,Tamil Nadu,Vellore,632009,2,0,0
25-11-2025,Tamil Nadu,Vellore,632011,1,0,0
25-11-2025,Tamil Nadu,Vellore,632058,0,1,0
25-11-2025,Tamil Nadu,Vellore,632201,2,1,0
25-11-2025,Tamil Nadu,Vellore,632319,1,0,0
25-11-2025,Tamil Nadu,Vellore,632403,0,1,0
25-11-2025,Tamil Nadu,Vellore,632404,1,0,0
25-11-2025,Tamil Nadu,Vellore,632501,3,0,0
25-11-2025,Tamil Nadu,Vellore,632509,9,1,0
25-11-2025,Tamil Nadu,Vellore,632510,1,0,0
25-11-2025,Tamil Nadu,Vellore,632517,2,0,0
25-11-2025,Tamil Nadu,Vellore,635601,3,0,0
25-11-2025,Tamil Nadu,Vellore,635652,2,0,0
25-11-2025,Tamil Nadu,Vellore,635653,6,0,0
25-11-2025,Tamil Nadu,Vellore,635655,1,0,0
25-11-2025,Tamil Nadu,Vellore,635752,1,1,0
25-11-2025,Tamil Nadu,Vellore,635803,1,0,0
25-11-2025,Tamil Nadu,Vellore,635804,0,2,0
25-11-2025,Tamil Nadu,Vellore,635810,3,3,0
25-11-2025,Tamil Nadu,Vellore,635851,5,0,0
25-11-2025,Tamil Nadu,Vellore,635852,2,0,0
25-11-2025,Tamil Nadu,Vellore,635901,3,1,0
15-12-2025,Tamil Nadu,Vellore,631004,1,0,0
15-12-2025,Tamil Nadu,Vellore,631101,2,1,0
15-12-2025,Tamil Nadu,Vellore,632008,2,0,0
15-12-2025,Tamil Nadu,Vellore,632011,3,0,0
15-12-2025,Tamil Nadu,Vellore,632012,1,0,0
15-12-2025,Tamil Nadu,Vellore,632057,1,0,0
15-12-2025,Tamil Nadu,Vellore,632113,0,1,0
15-12-2025,Tamil Nadu,Vellore,632114,4,0,0
15-12-2025,Tamil Nadu,Vellore,632204,3,0,0
15-12-2025,Tamil Nadu,Vellore,632502,4,0,0
15-12-2025,Tamil Nadu,Vellore,632508,5,0,0
15-12-2025,Tamil Nadu,Vellore,632513,1,0,0
15-12-2025,Tamil Nadu,Vellore,632514,1,0,0
15-12-2025,Tamil Nadu,Vellore,632520,3,2,0
15-12-2025,Tamil Nadu,Vellore,635653,5,0,0
15-12-2025,Tamil Nadu,Vellore,635654,2,0,0
15-12-2025,Tamil Nadu,Vellore,635804,4,0,0
15-12-2025,Tamil Nadu,Vellore,635805,1,3,0
15-12-2025,Tamil Nadu,Vellore,635809,7,3,0
15-12-2025,Tamil Nadu,Vellore,635811,1,1,0
15-12-2025,Tamil Nadu,Vellore,635812,1,1,0
15-12-2025,Tamil Nadu,Vellore,635851,0,1,0
15-12-2025,Tamil Nadu,Vellore,635852,2,0,0
22-12-2025,Tamil Nadu,Vellore,631004,4,0,0
22-12-2025,Tamil Nadu,Vellore,632002,9,0,0
22-12-2025,Tamil Nadu,Vellore,632004,8,0,0
22-12-2025,Tamil Nadu,Vellore,632008,4,0,0
22-12-2025,Tamil Nadu,Vellore,632101,1,0,0
22-12-2025,Tamil Nadu,Vellore,632201,2,0,0
22-12-2025,Tamil Nadu,Vellore,632502,1,0,0
22-12-2025,Tamil Nadu,Vellore,632503,7,0,0
22-12-2025,Tamil Nadu,Vellore,632517,6,0,0
22-12-2025,Tamil Nadu,Vellore,632519,1,0,0
22-12-2025,Tamil Nadu,Vellore,635702,2,0,0
22-12-2025,Tamil Nadu,Vellore,635754,4,0,0
22-12-2025,Tamil Nadu,Vellore,635801,3,0,0
22-12-2025,Tamil Nadu,Vellore,635802,11,0,0
22-12-2025,Tamil Nadu,Vellore,635808,3,0,0
22-12-2025,Tamil Nadu,Vellore,635809,4,0,0
22-12-2025,Tamil Nadu,Vellore,635810,11,0,0
22-12-2025,Tamil Nadu,Vellore,635814,3,0,0
22-12-2025,Tamil Nadu,Vellore,635851,4,0,0
21-12-2025,Tamil Nadu,Vellore,632009,3,0,0
21-12-2025,Tamil Nadu,Vellore,632011,1,0,0
21-12-2025,Tamil Nadu,Vellore,632103,3,0,0
21-12-2025,Tamil Nadu,Vellore,632106,2,0,0
21-12-2025,Tamil Nadu,Vellore,632501,3,0,0
21-12-2025,Tamil Nadu,Vellore,632505,1,0,0
21-12-2025,Tamil Nadu,Vellore,632520,1,0,0
21-12-2025,Tamil Nadu,Vellore,635751,2,0,0
21-12-2025,Tamil Nadu,Vellore,635754,1,0,0
21-12-2025,Tamil Nadu,Vellore,635805,1,0,0
21-12-2025,Tamil Nadu,Vellore,635852,1,0,0
24-12-2025,Tamil Nadu,Vellore,632002,2,1,0
24-12-2025,Tamil Nadu,Vellore,632006,1,0,0
24-12-2025,Tamil Nadu,Vellore,632104,1,0,0
24-12-2025,Tamil Nadu,Vellore,632318,1,0,0
24-12-2025,Tamil Nadu,Vellore,632503,2,1,0
24-12-2025,Tamil Nadu,Vellore,632506,1,0,0
24-12-2025,Tamil Nadu,Vellore,632513,6,0,0
24-12-2025,Tamil Nadu,Vellore,632602,1,0,0
24-12-2025,Tamil Nadu,Vellore,635702,1,0,0
24-12-2025,Tamil Nadu,Vellore,635802,2,1,0
24-12-2025,Tamil Nadu,Vellore,635901,2,1,0
23-12-2025,Tamil Nadu,Vellore,631052,1,0,0
23-12-2025,Tamil Nadu,Vellore,632013,2,0,0
23-12-2025,Tamil Nadu,Vellore,632104,1,0,0
23-12-2025,Tamil Nadu,Vellore,632502,1,0,0
23-12-2025,Tamil Nadu,Vellore,632503,6,0,0
23-12-2025,Tamil Nadu,Vellore,632506,2,0,0
23-12-2025,Tamil Nadu,Vellore,632510,4,0,0
23-12-2025,Tamil Nadu,Vellore,635853,1,0,0
26-12-2025,Tamil Nadu,Vellore,632107,1,1,0
26-12-2025,Tamil Nadu,Vellore,632113,1,0,0
26-12-2025,Tamil Nadu,Vellore,632114,1,0,0
26-12-2025,Tamil Nadu,Vellore,635801,1,0,0
26-12-2025,Tamil Nadu,Vellore,635803,1,0,0
26-12-2025,Tamil Nadu,Vellore,635804,1,0,0
26-12-2025,Tamil Nadu,Vellore,635809,1,0,0
27-12-2025,Tamil Nadu,Vellore,631003,1,0,0
27-12-2025,Tamil Nadu,Vellore,631052,1,0,0
27-12-2025,Tamil Nadu,Vellore,632012,1,0,0
27-12-2025,Tamil Nadu,Vellore,632505,1,0,0
27-12-2025,Tamil Nadu,Vellore,632511,1,0,0
27-12-2025,Tamil Nadu,Vellore,632531,1,0,0
27-12-2025,Tamil Nadu,Vellore,632602,3,1,0
27-12-2025,Tamil Nadu,Vellore,635602,2,0,0
27-12-2025,Tamil Nadu,Vellore,635803,1,0,0
27-12-2025,Tamil Nadu,Vellore,635852,5,0,0
27-12-2025,Tamil Nadu,Vellore,635854,2,0,0
25-12-2025,Tamil Nadu,Vellore,631102,1,0,0
25-12-2025,Tamil Nadu,Vellore,632001,1,0,0
25-12-2025,Tamil Nadu,Vellore,632002,1,1,0
25-12-2025,Tamil Nadu,Vellore,632007,2,0,0
25-12-2025,Tamil Nadu,Vellore,632404,1,0,0
25-12-2025,Tamil Nadu,Vellore,635601,3,1,0
25-12-2025,Tamil Nadu,Vellore,635701,3,0,0
25-12-2025,Tamil Nadu,Vellore,635811,0,1,0
25-12-2025,Tamil Nadu,Vellore,635854,2,0,0
25-12-2025,Tamil Nadu,Vellore,635901,1,0,0
29-12-2025,Tamil Nadu,Vellore,632057,1,0,0
29-12-2025,Tamil Nadu,Vellore,632106,2,0,0
29-12-2025,Tamil Nadu,Vellore,632107,1,0,0
29-12-2025,Tamil Nadu,Vellore,632202,1,0,0
29-12-2025,Tamil Nadu,Vellore,635752,1,0,0
29-12-2025,Tamil Nadu,Vellore,635802,1,0,0
29-12-2025,Tamil Nadu,Vellore,635852,3,0,0
28-12-2025,Tamil Nadu,Vellore,631003,1,0,0
28-12-2025,Tamil Nadu,Vellore,632204,1,0,0
28-12-2025,Tamil Nadu,Vellore,632509,0,1,0
28-12-2025,Tamil Nadu,Vellore,632602,1,0,0
28-12-2025,Tamil Nadu,Vellore,635653,1,0,0
28-12-2025,Tamil Nadu,Vellore,635801,1,0,0
01-01-2026,Tamil Nadu,Vellore,632006,5,2,0
01-01-2026,Tamil Nadu,Vellore,632007,5,1,0
01-01-2026,Tamil Nadu,Vellore,632102,2,0,0
01-01-2026,Tamil Nadu,Vellore,632103,3,0,0
01-01-2026,Tamil Nadu,Vellore,632202,4,1,0
01-01-2026,Tamil Nadu,Vellore,632312,1,0,0
01-01-2026,Tamil Nadu,Vellore,632404,2,0,0
01-01-2026,Tamil Nadu,Vellore,632514,2,0,0
01-01-2026,Tamil Nadu,Vellore,632601,5,1,0
01-01-2026,Tamil Nadu,Vellore,635654,1,2,0
01-01-2026,Tamil Nadu,Vellore,635701,2,1,0
01-01-2026,Tamil Nadu,Vellore,635754,10,1,0
01-01-2026,Tamil Nadu,Vellore,635813,1,2,0
01-01-2026,Tamil Nadu,Vellore,635815,2,1,0
31-12-2025,Tamil Nadu,Vellore,631051,2,0,0
31-12-2025,Tamil Nadu,Vellore,632001,5,1,0
31-12-2025,Tamil Nadu,Vellore,632006,4,0,0
31-12-2025,Tamil Nadu,Vellore,632057,1,0,0
31-12-2025,Tamil Nadu,Vellore,632202,3,0,0
31-12-2025,Tamil Nadu,Vellore,632319,0,2,0
31-12-2025,Tamil Nadu,Vellore,632506,2,1,0
31-12-2025,Tamil Nadu,Vellore,632507,1,0,0
31-12-2025,Tamil Nadu,Vellore,632520,2,0,0
31-12-2025,Tamil Nadu,Vellore,632521,2,0,0
31-12-2025,Tamil Nadu,Vellore,635701,1,3,0
31-12-2025,Tamil Nadu,Vellore,635702,1,1,0
31-12-2025,Tamil Nadu,Vellore,635710,1,1,0
31-12-2025,Tamil Nadu,Vellore,635812,0,1,0
31-12-2025,Tamil Nadu,Vellore,635814,2,0,0
31-12-2025,Tamil Nadu,Vellore,635852,2,0,0
31-12-2025,Tamil Nadu,Vellore,635853,2,2,0
02-01-2026,Tamil Nadu,Vellore,631102,1,0,0
02-01-2026,Tamil Nadu,Vellore,632002,2,2,0
02-01-2026,Tamil Nadu,Vellore,632006,1,0,0
02-01-2026,Tamil Nadu,Vellore,632007,2,1,0
02-01-2026,Tamil Nadu,Vellore,632105,0,1,0
02-01-2026,Tamil Nadu,Vellore,632202,2,0,0
02-01-2026,Tamil Nadu,Vellore,632503,1,1,0
02-01-2026,Tamil Nadu,Vellore,632508,3,1,0
02-01-2026,Tamil Nadu,Vellore,632517,0,2,0
02-01-2026,Tamil Nadu,Vellore,632603,2,0,0
02-01-2026,Tamil Nadu,Vellore,635653,2,0,0
02-01-2026,Tamil Nadu,Vellore,635802,5,0,0
02-01-2026,Tamil Nadu,Vellore,635810,4,2,0
02-01-2026,Tamil Nadu,Vellore,635815,0,1,0
09-06-2025,Tamil Nadu,Vellore,631002,4,2,0
09-06-2025,Tamil Nadu,Vellore,631102,2,4,0
09-06-2025,Tamil Nadu,Vellore,632002,1,0,0
09-06-2025,Tamil Nadu,Vellore,632011,1,0,0
09-06-2025,Tamil Nadu,Vellore,632059,0,1,0
09-06-2025,Tamil Nadu,Vellore,632101,1,0,0
09-06-2025,Tamil Nadu,Vellore,632103,2,2,0
09-06-2025,Tamil Nadu,Vellore,632106,1,0,0
09-06-2025,Tamil Nadu,Vellore,632312,1,0,0
09-06-2025,Tamil Nadu,Vellore,632405,1,0,0
09-06-2025,Tamil Nadu,Vellore,632506,2,1,0
09-06-2025,Tamil Nadu,Vellore,632508,4,1,0
09-06-2025,Tamil Nadu,Vellore,632509,3,0,0
09-06-2025,Tamil Nadu,Vellore,632511,2,0,0
09-06-2025,Tamil Nadu,Vellore,632521,2,0,0
09-06-2025,Tamil Nadu,Vellore,635653,1,2,0
09-06-2025,Tamil Nadu,Vellore,635810,6,7,0
09-06-2025,Tamil Nadu,Vellore,635815,1,0,0
09-06-2025,Tamil Nadu,Vellore,635901,1,0,0
10-06-2025,Tamil Nadu,Vellore,631003,5,1,0
10-06-2025,Tamil Nadu,Vellore,632009,4,0,0
10-06-2025,Tamil Nadu,Vellore,632055,1,0,0
10-06-2025,Tamil Nadu,Vellore,632101,0,1,0
10-06-2025,Tamil Nadu,Vellore,632103,1,1,0
10-06-2025,Tamil Nadu,Vellore,632405,1,0,0
10-06-2025,Tamil Nadu,Vellore,632503,5,0,0
10-06-2025,Tamil Nadu,Vellore,632516,2,0,0
10-06-2025,Tamil Nadu,Vellore,632519,0,1,0
10-06-2025,Tamil Nadu,Vellore,632521,1,1,0
10-06-2025,Tamil Nadu,Vellore,632601,0,2,0
10-06-2025,Tamil Nadu,Vellore,632603,1,0,0
10-06-2025,Tamil Nadu,Vellore,635752,1,0,0
10-06-2025,Tamil Nadu,Vellore,635802,4,4,0
10-06-2025,Tamil Nadu,Vellore,635806,1,0,0
10-06-2025,Tamil Nadu,Vellore,635852,2,0,0
11-06-2025,Tamil Nadu,Vellore,632002,2,2,0
11-06-2025,Tamil Nadu,Vellore,632007,7,2,0
11-06-2025,Tamil Nadu,Vellore,632013,1,0,0
11-06-2025,Tamil Nadu,Vellore,632014,1,0,0
11-06-2025,Tamil Nadu,Vellore,632404,2,0,0
11-06-2025,Tamil Nadu,Vellore,632501,5,2,0
11-06-2025,Tamil Nadu,Vellore,632503,1,1,0
11-06-2025,Tamil Nadu,Vellore,632507,1,0,0
11-06-2025,Tamil Nadu,Vellore,632509,2,1,0
11-06-2025,Tamil Nadu,Vellore,632601,1,1,0
